vartotojo_id,sesijos_id,data,wpm,tikslumas,klaidos,trukme_sekundemis,sudetingumas
50,5,2025-01-06,54.55,91.13,2,60,vidutinis
50,6,2025-01-07,52.69,83.4,4,60,lengvas
50,7,2025-01-08,54.65,86.79,2,60,lengvas
50,8,2025-01-09,48.91,92.21,1,60,vidutinis
50,9,2025-01-10,49.79,85.52,3,60,sunkus
50,10,2025-01-11,60.77,89.57,4,60,vidutinis
50,11,2025-01-12,49.44,92.48,2,60,lengvas
50,12,2025-01-13,55.64,85.4,3,60,lengvas
50,13,2025-01-14,52.41,88.35,2,60,lengvas
50,14,2025-01-15,53.62,87.2,4,60,lengvas
50,15,2025-01-16,61.37,86.61,3,60,sunkus
50,16,2025-01-17,52.5,88.61,2,60,vidutinis
50,17,2025-01-18,53.0,89.63,3,60,sunkus
50,18,2025-01-19,53.13,89.1,4,60,vidutinis
50,19,2025-01-20,58.66,88.51,4,60,vidutinis
50,20,2025-01-21,58.19,89.68,3,60,vidutinis
50,21,2025-01-22,59.98,83.35,4,60,sunkus
50,22,2025-01-23,62.24,87.14,3,60,lengvas
50,23,2025-01-24,47.64,89.15,4,60,lengvas
50,24,2025-01-25,61.48,87.4,2,60,lengvas
50,25,2025-01-26,54.79,87.45,4,60,sunkus
50,26,2025-01-27,57.14,84.14,3,60,lengvas
50,27,2025-01-28,57.03,87.09,3,60,lengvas
50,28,2025-01-29,49.34,92.3,2,60,lengvas
50,29,2025-01-30,59.85,86.26,3,60,sunkus
50,30,2025-01-31,63.33,88.37,4,60,sunkus
